집계년도,시군명,관리기관명,단속일시정보,단속장소,단속방법,데이터기준일자
2023,경기도 오산시,오산시청,2023-12-03 16:44,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 16:45,오색시장대원약국앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 16:48,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 16:52,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 16:56,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 16:59,앱)궐동오줌장군부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:01,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:01,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:03,앱)궐동대명주택부근소화전/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:04,제일하이빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:05,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:10,궐동아씨닭발뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:11,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:12,우먼필옆공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:13,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:14,자연드림취선루앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:15,자연드림취선루앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:16,궐리사정문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:25,스타트요양병원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:28,대원아파트입구삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:30,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:30,자연드림취선루앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:34,세마타워뒤,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:34,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:35,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:37,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:43,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:44,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:46,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:47,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:52,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:53,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:54,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:55,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:55,오산대역2번출입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:55,대호중앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:56,대원아파트입구삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:57,오산대역더샵후문,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:57,우미아파트프라자빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:58,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:58,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:59,어울림복개천사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:59,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 17:59,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 18:05,앱)수청동홈플러스부근소화전/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-03 21:22,앱)궐동골드뷰아파트부근인도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 06:55,앱)갈곶동N마트부근모퉁이/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:15,궐동우남퍼스트빌후문버스정류장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:16,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:16,대원아파트입구삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:19,오산역1번출구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:21,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:21,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:22,궐동608-2사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:24,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:28,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:30,화성초부근삼익A입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:30,궐동양평해장국사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:30,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:31,센트하임앞농수산물센터,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:31,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:32,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:37,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:38,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:38,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:39,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:39,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:39,대우A신협앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:39,앱)양산동풍년떡방앗간부근인도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:41,운암2단지근린공원삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:41,제일하이빌,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:43,GS25궐동승리점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:45,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:47,앱)오산동롯데렌터카부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:48,운천초교입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:51,내삼미동임마누엘교회옆,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:52,앱)세교동서핑존부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:53,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:54,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:54,궐동매홀초앞사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:56,화성초부근삼익A입구,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:59,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 07:59,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:00,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:00,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:01,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:02,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:03,궐동프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:11,원동아이러브안경,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:14,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:18,GS25오산타운점맞은편,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:29,앱)세교동예반교회부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:30,앱)세교동예반교회부근횡단보도/1분이상,안전신문고,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:34,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:43,은계동공영주차장앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 08:49,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:10,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:18,대우A신협앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:21,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:22,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:23,센트하임앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:25,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:37,궐동한성빌리지공영주차장,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:37,가수동가수로33부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:37,가수동가수로33부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:37,가수동가수로33부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:40,중앙동세명프라자,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:44,누읍동발안로1353-8부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:44,누읍동발안로1353-8부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:46,누읍동누읍로20부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:52,세교9단지후문상가도로,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:52,우성빌라앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 09:56,원동경기대로155부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:02,원동밀머리로1번길12-,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:09,은계동공영주차장앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:11,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:11,원동오산로72부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:13,부산동790-2부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:14,갈곶동경기대로25번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:15,피앤피프라자삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:16,운암4단지후문초심앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:22,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:22,원동경기대로148번길3,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:23,오산동현대빌라,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:23,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:23,원동경기대로153부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:23,원동경기대로153부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:24,부산동경기동로186번길,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:24,부산동부산중앙로42부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:24,원동오산로132번길29,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:28,원동밀머리로1번길12-,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:29,원동밀머리로1번길12-,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:29,원동밀머리로1번길12-,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:29,원동밀머리로1번길12-,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:31,GS25오산대림점앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:33,오산동성호대로121부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:34,오산동성호대로121부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:34,오산동성호대로121부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:34,오산동성호대로121부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:34,오산동성호대로127부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:35,법원앞,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:35,오산동성호대로121부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:36,오산동성호대로121부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:36,오산동성호대로127부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:37,원동공룡국수옆사거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:37,갈곶동오산로49-5부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:37,갈곶동오산로49-5부근,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:37,오산동성호대로127부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:37,오산동성호대로127부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:37,오산동성호대로127부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:37,오산동성호대로127부,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:40,갈곶동경기대로52-14,이동형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:43,이마트,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:45,대원아파트입구삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:46,영무파라드102동앞삼거리,고정형CCTV,2024-01-22
2023,경기도 오산시,오산시청,2023-12-04 10:53,법원앞,고정형CCTV,2024-01-22
